line,category,post_id,text
10340,post_header,raw-L10340,879 名前： こちらナナ暗です 投稿日： 2004/06/11(金) 13:52 [ EIqkZhV2 ]
10341,blank,,
10342,quoted_line,raw-L10340,>>EsoOCXNw
10343,body,raw-L10340,お前もかるがるしく人の本名を口に出すなよボケザコ
10344,body,raw-L10340,お前マジで泣かすぞ？死ねよ
10345,blank,,
10346,blank,,
10347,post_header,raw-L10347,884 名前： こちらナナ暗です 投稿日： 2004/06/11(金) 14:01 [ EIqkZhV2 ]
10348,blank,,
10349,body,raw-L10347,だから本名をだすなといってるのがわからないのか？
10350,body,raw-L10347,いい加減そのはずべきこういを治さないとおれのぎゃくりんに触れてしまうから注意
10351,body,raw-L10347,怒りを忘れたおれは手がつけられない
10352,blank,,
10353,blank,, 
10354,blank,,
10355,blank,,
10356,post_header,raw-L10356,888 名前： こちらナナ暗です 投稿日： 2004/06/11(金) 14:05 [ EIqkZhV2 ]
10357,blank,,
10358,anchor,raw-L10356,>>882
10359,body,raw-L10356,おれもお前等みたいなひきこもりのザコどもにかまってやりたくは無い
10360,body,raw-L10356,だがEsoOCXNwはトリップまでつけてさらに軽軽しく人の本名まで出す始末
10361,body,raw-L10356,だからお前等はいつまでも彼女出来ない
10362,blank,,
10363,blank,, 
10364,blank,,
10365,post_header,raw-L10365,909 名前： こちらナナ暗です 投稿日： 2004/06/11(金) 15:07 [ EIqkZhV2 ]
10366,blank,,
10367,quoted_line,raw-L10365,>>EsoOCXNw
10368,body,raw-L10365,お前ふざけるなよ
10369,body,raw-L10365,証明する気もないのに証明してみせるというたいどとるなよ
10370,body,raw-L10365,おれは結構高大な心の持ち主のおれが怒ってるんだからそうとうな怒り
10371,blank,,
10372,blank,, 
10373,blank,,
10374,post_header,raw-L10374,935 名前： こちらナナ暗です 投稿日： 2004/06/11(金) 16:58 [ EIqkZhV2 ]
10375,blank,,
10376,body,raw-L10374,所詮はザコだったな
10377,body,raw-L10374,つまらないからもう来なくて良いぞ
10378,body,raw-L10374,別にお前が誰だろうとここにいるやつらは本当は誰も興味ないから
10379,body,raw-L10374,ただあおりあってるだけだから正体を明かす意味はない
10380,body,raw-L10374,ただ釣りだとしても人の本名をつかう事は怒りのだんぺんをみる
10381,blank,,
10382,blank,, 
10383,blank,,
10384,post_header,raw-L10384,939 名前： こちらナナ暗です 投稿日： 2004/06/11(金) 17:23 [ EIqkZhV2 ]
10385,blank,,
10386,body,raw-L10384,残念だったなおれはクールだから冷静に大人の考えだし
10387,body,raw-L10384,国語のせんせきだって本当によかった
10388,body,raw-L10384,じじつ本読みとかでもかなりの高ひょうか
10389,blank,,
10390,blank,, 
10391,blank,,
10392,post_header,raw-L10392,944 名前： こちらナナ暗です 投稿日： 2004/06/11(金) 17:46 [ EIqkZhV2 ]
10393,blank,,
10394,body,raw-L10392,フレのヒュム♀は多分かなりかわいい
10395,body,raw-L10392,プロは場のふんんきで♀が自分のことを好きかどうかわかる
10396,body,raw-L10392,装備品を見ればかわいいかどうかもわかるしな
10397,body,raw-L10392,一級の装備をしているやつは芸能界のトップレベルも驚愕
10398,blank,,
10399,blank,,
10400,blank,, 
10401,blank,,
10402,blank,, 
10403,blank,,
10404,section_title,,【魔法は勘弁】08:Valefor鯖総合スレ Vol.7【超装備！】
10405,blank,,
10406,blank,,
10407,post_header,raw-L10407,57 名前： こちらナナ暗です 投稿日： 2004/06/13(日) 11:35 [ EIqkZhV2 ]
10408,blank,,
10409,body,raw-L10407,なんだこのスレのタイトル・・ばかにしてるのか
10410,body,raw-L10407,はっきりいって当たり前だとおもう
10411,body,raw-L10407,装備とＰスキルの高さを証明するんだからな魔法をつかうザコは敵前逃亡したとみておかしくない
10412,body,raw-L10407,魔法をリアルでは使えないくせに勝手につかうなよザコ
10413,blank,,
10414,blank,, 
10415,blank,,
10416,post_header,raw-L10416,68 名前： こちらナナ暗です 投稿日： 2004/06/13(日) 12:58 [ EIqkZhV2 ]
10417,blank,,
10418,body,raw-L10416,ふざけるなよリアル大口叩けないザコが
10419,body,raw-L10416,ヴァナでもリアルでもこれからは背中に気をつけるように
10420,body,raw-L10416,ここ見てるってことは８鯖なんだろ？ズタズタにされるぞ
10421,blank,,
10422,blank,, 
10423,blank,,
10424,post_header,raw-L10424,236 名前： こちらナナ暗です 投稿日： 2004/06/16(水) 11:18 [ yWXHwgBU ]
10425,blank,,
10426,body,raw-L10424,実名を出していこうという気持ちはわかる
10427,body,raw-L10424,自分たちだけ特定されるのは気分が優れないからな
10428,body,raw-L10424,ここで調子コイてるザコもプロが本気出せば正体は明らかになる
10429,body,raw-L10424,ばれると恥ずかしいので自分からバラした方がいいな
10430,blank,,
10431,blank,, 
10432,blank,,
10433,blank,, 
10434,blank,,
10435,section_title,,【マジで】08:Valefor鯖総合スレ Vol.17【糞漏れた】
10436,blank,,
10437,blank,, 
10438,blank,,
10439,post_header,raw-L10439,882 名前： プロマシアの名無しさん 投稿日： 2005/01/13(木) 13:49 [ ldyLBSRA ]
10440,blank,,
10441,body,raw-L10439,わたしは組んだ事あるけど今まで組んだ暗黒より各段にじょうずく感じたんだけど？
10442,body,raw-L10439,そもそも暗黒は攻撃力が命だからガルカが1番使いこなせるのは言わなくてもわかると思うけどそのなかでも1番だったぞ？あんまりいい加減なこと言わない方がいいよ。
10443,body,raw-L10439,一度組んでみたら分かると思うけどし切ってるわけじゃない感じだし、わたしは一緒に組んでテキパキ指示してくれて助かった。
10444,body,raw-L10439,そもそもリーダーは組める後衛を確保したあとで人集めるべきだったと思う。
10445,body,raw-L10439,そうしないと誘われるはずだった機会をそのPTリーダーに奪われてるんだから怒ってあたりまえじゃない？
10446,blank,,
10447,blank,, 
10448,blank,,
10449,post_header,raw-L10449,888 名前： プロマシアの名無しさん 投稿日： 2005/01/13(木) 14:16 [ ldyLBSRA ]
10450,blank,,
10451,anchor,raw-L10449,>>885
10452,body,raw-L10449,だから後衛がつかまらないんだったらその他の人を誘うなよ。
10453,body,raw-L10449,つかまって無いのにその他の人を誘うわけだから責めるなって方がムリ
10454,body,raw-L10449,人間的に出来て無いのはどっちだろうな　考えてみるといいよ
10455,blank,,
10456,body,raw-L10449,あと勝手に名前出さない方が良いぞ？出すなら本人にいってからにしろ
10457,body,raw-L10449,それにｶﾞﾙ赤が超劣化種族ってｗクラクラもってのエン系ﾀﾞﾒ知りませんか？ｗ
10458,body,raw-L10449,強化スキル青での削りはﾊﾝﾊﾟないしｗ
10459,blank,,
10460,blank,,
10461,post_header,raw-L10461,890 名前： プロマシアの名無しさん 投稿日： 2005/01/13(木) 14:23 [ ldyLBSRA ]
10462,blank,,
10463,body,raw-L10461,爆弾は仕方ないだろｗそれも人のせいにするな
10464,body,raw-L10461,わたしはクラクラ（+青ｽｷﾙエン系）でﾊﾝﾊﾟなく削りもありだしクラクラでＴＰ加速で自爆狙いも
10465,body,raw-L10461,どっちもクラクラ持ちならではの良作戦だと思うんだけど？
10466,body,raw-L10461,これの理解度もＰスキルあるひとなら一発でわかるはず。Ｐスキルが足りないくて理解できないからと言って勝手に名前出すべきじゃないっつの
10467,blank,,
10468,blank,,
10469,post_header,raw-L10469,891 名前： プロマシアの名無しさん 投稿日： 2005/01/13(木) 14:27 [ ldyLBSRA ]
10470,blank,,
10471,body,raw-L10469,本人じゃない。普通の意見言っただけだしな
10472,body,raw-L10469,管理人は無関係で出た名前のレスは削除してほしい
10473,body,raw-L10469,これが当たり前になったらＰスキルあるやつはぜいいん晒されることになるぞ？
10474,blank,,
10475,blank,, 
10476,blank,,
10477,post_header,raw-L10477,899 名前： プロマシアの名無しさん 投稿日： 2005/01/13(木) 14:48 [ yFjPblU. ]
10478,blank,,
10479,body,raw-L10477,いや自分も>>891に賛成
10480,body,raw-L10477,Ｐスキルあるやつが良い意味で晒されるのなら問題は無いけどこんな意味の無い事で晒されてる人みるとかわいそうだろ
10481,body,raw-L10477,犠牲者の名前でてるレスは消してほしい、常識が無いのはどっちか良く考えてみろよ？
10482,blank,,
10483,blank,,
10484,post_header,raw-L10484,900 名前： プロマシアの名無しさん 投稿日： 2005/01/13(木) 14:53 [ yFjPblU. ]
10485,blank,,
10486,anchor,raw-L10484,>>898
10487,body,raw-L10484,ldyLBSRAからのレスが遅いな。怒って帰ったかな。
10488,body,raw-L10484,怒って当然か。お前等は無関係の人を一人晒してしまってそれに常識を持ったldyLBSRAを本人扱いしようとしたんだからな
10489,body,raw-L10484,ここで調子に乗ったやつぜいいんここで名前言って謝るべきだぞ
10490,blank,,
10491,blank,, 
10492,blank,,
10493,post_header,raw-L10493,910 名前： プロマシアの名無しさん 投稿日： 2005/01/13(木) 15:14 [ yFjPblU. ]
10494,blank,,
10495,anchor,raw-L10493,>>901
10496,body,raw-L10493,今度は俺かよ、俺は違うぞ？次から次に本人候補決めつけるな
10497,body,raw-L10493,俺は本人と組んだ事は無いけどな。ただldyLBSRAの言ってる事が正しいから怒って帰ったて事はldyLBSRAは正しいんだろうな。
10498,body,raw-L10493,クラクラとか普通に最強装備だし赤の青スキルのエン系と適性からみてもその削りは疑う余地無いだろ
10499,body,raw-L10493,するとクラクラ持って殴ってたって言ったやつはＰスキルの足りない無知だったってことになる
10500,body,raw-L10493,ldyLBSRAが正しかった事が分かる　晒したやつらは自分も名前書け
10501,blank,,
10502,blank,,
10503,post_header,raw-L10503,911 名前： プロマシアの名無しさん 投稿日： 2005/01/13(木) 15:15 [ yFjPblU. ]
10504,blank,,
10505,body,raw-L10503,ゴチャゴチャ言わなくていいから名前書けよ
10506,blank,,
10507,blank,, 
10508,blank,,
10509,blank,,
10510,post_header,raw-L10510,914 名前： プロマシアの名無しさん 投稿日： 2005/01/13(木) 15:28 [ yFjPblU. ]
10511,blank,,
10512,body,raw-L10510,ldyLBSRA出てきてくれ、多勢に無勢じゃ正しい事いっても無かった事にされるみたいだからな
10513,body,raw-L10510,裁判なら勝てるだろうけど。怒ってたら出てこなくていいぞ
10514,blank,,
10515,blank,, 
10516,blank,,
10517,post_header,raw-L10517,925 名前： プロマシアの名無しさん 投稿日： 2005/01/13(木) 16:18 [ yFjPblU. ]
10518,blank,,
10519,body,raw-L10517,ldyLBSRAを待ったけど怒って帰ったみたいだな。
10520,quoted_line,raw-L10517,>>921かわりに言っておくけど前衛はギリギリまでｶﾞﾙ前衛を待った方がいい
10521,body,raw-L10517,攻撃力、ＨＰ、防御力とか前衛に必要なものは最強ｸﾗｽ
10522,body,raw-L10517,おまえみたいのがいるからオートカリスマ発動で主導権握ってしまう人が晒される
10523,body,raw-L10517,説明すると後衛は樽がいいがｼﾞｭｰｽがぶ飲み+ﾘﾌﾚ（歌があれば種族とわないから
10524,body,raw-L10517,後衛が揃えば前衛はそっこう決まる事が多いからな、ｶﾞﾙ前衛はﾚｱだから高望み止めればすぐＰＴ完成する
